fips,0-17,18-24,25-34,35-44,45-54,55-64,65-74,75-84,85+
13189,11253,5212,5201,5294,5631,5928,4716,2503,903
13191,5512,3015,2900,3520,3834,5716,3652,2393,626
13193,6225,3771,3423,3894,3616,4310,2885,1282,627
13195,12146,5549,6323,6439,7302,7075,5686,2551,1193
13197,3490,1703,1711,2130,2110,2289,1961,804,275
13199,10236,4933,5021,4942,5935,6419,5547,2745,914
13201,2504,1170,1292,1245,1232,1404,1172,809,315
13205,11019,5133,5606,5531,5722,5763,4387,2540,1033
13207,11088,5691,5890,5818,6920,7288,5321,2918,1055
13209,3370,2115,1794,2053,1937,2052,1677,767,275
13211,7277,3429,2943,3245,4836,4533,3487,2107,655
13213,19271,8916,9364,10074,10404,9484,6778,3517,1342
13215,93456,50613,58808,47278,45047,44461,30133,17057,8167
13217,50226,21908,22282,25040,25206,21141,15265,7251,2976
13219,15415,5957,5691,7842,8131,7790,5566,2681,1094
13221,5943,2530,3146,3306,3615,3470,2910,1597,548
13223,72589,29150,33673,40319,38482,28797,19224,9498,2834
13225,10865,7692,5870,5422,6146,6360,4228,2091,972
13227,12347,5348,6167,6729,7600,8574,7587,3807,1097
13229,9299,3683,4693,4708,4835,4801,3850,1867,786
13231,7443,2894,3320,3992,4284,3844,2918,1417,637
13233,22687,9812,11211,10656,11124,11081,8779,4595,1930
13235,4690,2636,3613,2657,3144,3064,2841,1467,543
13237,9364,5009,5275,4670,5510,6809,6299,2898,930
13239,828,339,499,385,485,604,532,328,122
13241,5761,3221,3319,3458,3691,4516,4564,2367,962
13243,3782,1784,1672,1697,2030,2404,1417,1124,652
13245,97512,56460,61529,46167,46567,50533,34536,18976,7900
13247,43287,20092,19600,21151,23892,22143,14820,7264,2825
13249,2207,894,1028,961,1152,1034,920,406,136
13251,6189,3555,3067,3194,3497,4066,2900,1549,620
13253,4072,2130,1728,2011,2484,2560,2297,1081,577
13255,31255,13699,15871,14997,15284,15624,12831,6553,2409
13257,12215,6740,5892,5890,6776,7372,6360,3208,1046
13259,1843,1626,1859,1392,1272,1354,1034,611,241
13261,15599,9840,7662,6903,7857,7918,6140,3186,1724
13263,2286,1318,949,1320,1658,2008,1430,740,261
13265,604,432,526,431,391,465,445,214,157
13267,10321,4850,6660,6166,5975,5635,4035,2009,938
13269,3390,1977,1597,1921,2013,2420,1840,1000,362
13271,6020,2921,4929,4200,3924,3996,2973,1773,902
13273,4516,2232,2063,2058,2220,2582,2094,1061,510
13275,22613,9890,10994,10798,11616,12636,9322,5468,2253
13277,20584,11033,10764,10206,9599,10223,7698,4169,1652
13279,15912,6591,7485,6690,6664,7333,5604,3114,1403
13281,3090,3139,1570,1745,2224,2853,3310,2118,973
13283,3120,1818,1596,1679,1697,1947,1345,1007,356
13285,33266,17022,16871,15846,16738,16693,11591,6678,2594
13287,4380,1934,2097,2124,2009,2278,2192,1039,562
13289,3381,2447,1483,1856,2297,2833,2410,975,379
13291,8093,3800,3961,4089,5499,7168,7999,4387,1434
13293,12901,6148,5491,6561,6796,7332,5960,3234,1183
13295,31949,14762,16547,17047,18548,18963,14643,7765,3260
13297,40515,17096,18436,19979,21848,19293,14948,7629,2790
13299,18245,9504,9060,9315,9438,9756,7509,4300,2115
13301,2262,1246,1111,1109,1311,1642,1340,731,262
13303,8889,4622,4677,4593,5207,5169,3864,2221,873
13305,15090,6826,7866,7184,7679,7516,5823,3225,1164
13307,1145,562,523,449,644,698,542,310,58
13309,2619,1859,2089,2037,2017,1766,1432,744,290
13311,11331,5570,5406,5598,7350,7614,6651,3420,1111
13313,56472,25767,27719,27000,26823,23639,17880,10372,4170
13315,2907,1815,1854,2021,1889,1909,1423,832,376
13317,4427,2411,2021,2023,2465,2779,2489,1522,509
13319,3898,1715,1716,1936,2208,2482,1871,958,435
13321,9656,4730,5046,4752,5278,5675,4372,2241,939
15001,85044,38506,45808,42525,45476,58404,42463,19263,11423
15003,387929,214773,259660,217673,215113,218696,166114,97054,54755
15005,168,159,84,73,69,114,118,88,42
15007,30952,13719,16265,15920,17219,19985,14818,7222,4116
15009,70100,30546,39248,38717,41290,43611,30831,14751,8070
16001,190605,83218,108846,102451,97376,92935,66355,32959,15361
16003,1230,602,540,638,782,1274,998,452,134
16005,40717,20105,22552,18259,16821,18757,13644,7807,2900
16007,2830,1057,1173,1129,1128,1391,1272,701,273
16009,3508,1593,1440,1639,2072,2655,2224,1002,449
16011,26102,9779,10408,9842,9707,10357,7217,4272,1807
16013,9047,3644,4229,5028,5755,6332,4628,1928,850
16015,2225,936,798,1172,1703,2374,1840,620,303
16017,17701,7549,8102,9336,10584,14429,11188,5927,1860
16019,58721,21648,26655,23100,21858,22541,16165,8895,4192
16021,5225,2024,2069,2441,2652,3729,3040,1230,644
16023,977,565,395,579,504,809,582,299,133
16025,386,184,159,157,214,248,176,77,45
16027,105382,42498,46283,45188,41105,40006,30940,15665,6464
16029,3345,1143,1389,1343,1359,1736,1236,869,228
16031,13573,5202,5003,4905,4682,4995,3604,2163,1036
16033,510,249,262,162,196,179,145,84,22
16035,2648,1722,1698,1870,2146,2770,2332,1412,459
16037,1522,600,666,932,984,1609,1236,590,293
16039,12185,7043,7078,5245,5381,5253,4225,2165,904
16041,7425,2560,2477,2979,2586,2670,2135,1216,668
16043,6420,2807,2676,2933,3014,3091,2630,1387,544
16045,7981,3244,3511,3307,4462,5169,4291,2478,903
16047,8354,3417,3306,3620,3449,3524,3118,1729,690
16049,6421,2872,2828,3110,3782,5269,4357,2434,855
16051,15674,4915,6154,5704,4994,5400,3552,1821,762
16053,12596,4915,5540,4810,4588,4939,3526,1977,767
16055,64230,27869,33329,32323,33001,36744,28460,14907,6011
16057,14556,18845,9515,7370,7202,8084,5877,3487,1281
16059,2885,1352,1444,1412,1865,2929,2358,1000,727
16061,1373,714,580,602,698,973,851,545,177
16063,2510,907,1021,1081,907,983,707,322,210
16065,17273,21878,9857,5097,4642,4980,3541,1862,1014
16067,10947,4473,4495,4484,4302,4916,3752,2123,953
16069,17252,9576,9815,8763,9617,10782,8646,5275,2510
16071,1843,949,564,809,700,994,825,481,237
16073,5306,2330,2266,2407,2385,2620,2149,1145,584
16075,11479,4778,4823,4838,5806,5594,4634,2827,978
16077,4788,1893,1560,1883,1910,1949,1470,834,357
16079,5390,2808,2464,2711,3296,4197,3280,1806,723
16081,4753,1611,2191,2886,2151,2301,1338,516,182
16083,41501,17577,20998,17814,17660,18711,14359,8693,3684
16085,4127,1843,1527,2925,2419,4153,2876,1312,302
16087,4623,1961,1841,2121,2280,2705,2583,1487,604
17001,30192,14968,15535,14593,16625,17641,13473,8939,4145
17003,3301,1598,1639,1397,1699,1978,1513,821,423
17005,6701,4186,3634,4042,4330,4674,3269,2078,776
17007,26291,11466,11180,13175,13989,12707,9462,4808,2032
17009,1954,1755,1987,1724,1587,1366,1020,542,321
17011,13605,6550,6420,6933,7795,8602,6640,4472,1941
17013,1792,801,789,903,1129,1200,1022,703,224
17015,5503,2911,2752,2817,3307,4226,3481,2084,867
17017,5784,2681,2881,2940,3084,3092,2237,1508,690
17019,77046,89347,54957,42128,40093,44123,29414,17446,8471
17021,14781,7305,7640,7758,8627,8994,6895,4204,2286
17023,7476,3553,3686,3741,4329,4483,3369,2157,1101
17025,5485,2541,2609,2661,3128,3752,2633,1622,744
17027,14818,7192,9190,8422,9213,9304,6535,4089,1961
17029,20583,22100,13828,11066,12076,13204,9786,6346,2810
17031,2367187,1218903,1562814,1335588,1287457,1273955,873614,507214,239739
17033,7305,4266,4501,4354,4631,4934,3803,2469,1066
17035,4719,2089,2290,2267,2565,2884,2223,1222,584
17037,41949,39112,25338,20398,21393,20558,13997,7891,4081
17039,6667,3081,3361,3667,4136,4325,3098,1754,932
17041,9108,3992,4160,4413,4323,4755,3334,2045,1137
17043,405445,193406,214645,213706,236441,231191,151496,80344,39515
17045,7726,3604,3828,4065,4458,5033,3981,2294,1480
17047,2661,1253,1191,1320,1517,1670,1309,780,329
17049,14749,6950,7369,6725,7979,8237,5996,3624,1595
17051,9084,4941,5125,4884,5416,5419,4015,2440,1278
17053,6081,2708,2778,2922,3287,3597,2651,1772,1105
17055,16832,8009,8555,8776,9406,10181,8524,4980,2134
17057,14637,7607,8129,8700,8917,9595,7359,4378,2305
17059,2140,1046,1016,1138,1174,1320,1308,714,232
17061,5461,2669,2795,2967,3241,3516,2702,1568,818
17063,22865,10242,11041,12085,12115,11290,7845,4245,1961
17065,3825,1781,1832,1859,2194,2483,1907,1143,602
17067,7397,3758,3510,3597,4551,5140,4212,2546,1350
17069,1489,917,692,1223,1305,1306,913,488,187
17071,2580,1367,1253,1231,1698,2137,1714,958,454
17073,22400,10722,10688,11078,12706,13862,10495,6244,2888
17075,11312,5273,5453,5521,6883,7507,5807,3707,1700
17077,22760,26029,16457,12348,11787,13663,9679,5912,2898
17079,4402,2056,2127,2120,2705,2805,2034,1325,699
17081,15393,7700,8041,8294,8946,9285,7230,4439,1696
17083,9474,5109,4818,4973,6025,6001,4396,2952,1069
17085,8887,4488,4005,4660,5414,6932,6021,3236,1522
17087,4294,2660,2737,2740,2968,3074,2819,1385,648
17089,258467,108769,119629,128892,130083,117276,78835,41278,18854
17091,50660,26303,24915,24738,26178,26481,19267,10726,5346
17093,61081,20741,27908,33292,27855,22347,14963,7176,2755
17095,21178,13265,11463,11373,12532,14135,11374,6755,3183
17097,316166,155983,140280,155800,176558,162914,103067,54031,26428
17099,49125,24471,25805,24021,28940,30296,21740,13156,7457
17101,6491,3574,5191,3664,4332,4042,3128,2198,991
17103,14428,7562,8112,7749,9318,9700,7190,4682,1786
17105,15389,7578,8521,7832,9115,9555,6786,4196,2287
17107,10790,7525,7198,6591,6643,6999,5080,3158,1970
17109,11204,16711,7548,5779,6241,7391,5810,3412,1908
17111,136262,59990,61541,70622,82733,73785,47306,23011,10183
17113,68274,61394,39861,35612,36094,35477,23353,13734,6753
17115,47713,25398,25009,23472,25598,29701,21464,13103,6409
17117,20406,10234,10221,10559,11864,13081,9837,6369,2543
17119,116468,58131,68297,61254,67564,69492,49028,28695,13769
17121,16650,7927,8116,8263,9096,9836,7472,4443,2513
17123,4196,2120,1980,2126,2630,3062,2401,1452,825
17125,5747,3054,2674,3017,3688,3926,3017,1927,899
17127,6432,2868,2886,3493,3691,3925,3305,2189,937
17129,5163,2302,2369,2646,3157,3337,2536,1378,794
17131,6622,3238,2865,3302,4028,4347,3509,1986,943
17133,13215,5397,6089,7016,8417,8204,5375,3612,1342
17135,11427,6061,6644,6043,6978,7582,5429,3810,1707
17137,13836,8837,7871,7756,8325,9122,7158,4142,2355
17139,6696,2958,3146,2924,3465,3696,2818,2008,891
17141,22828,10369,10292,11580,13825,13309,10307,6008,2930
17143,86361,42184,48363,41527,42464,46005,32699,19237,9327
17145,8692,5185,4968,5172,5649,5583,4370,2440,1267
17147,6775,3044,3133,3518,4061,4400,3237,2189,717
17149,6704,3428,3333,3403,3741,4154,3271,2081,1104
17151,1373,679,767,810,1010,1342,1163,631,282
17153,2396,1213,1066,1188,1298,1647,1284,722,337
17155,2097,1062,1107,1089,1413,1648,1245,645,327
17157,12564,7019,8061,7600,8265,8374,6197,3713,2132
17159,6875,3183,3313,3353,3913,4171,3063,2048,1092
17161,64548,31267,35204,32490,34124,38474,28525,16765,8270
17163,127227,61668,68740,63946,68515,69659,46044,27115,12746
17165,11279,6070,5883,5397,6558,6979,5591,3321,1529
17167,91057,44487,48975,46748,50788,54574,38250,21736,10859
17169,2566,1310,1393,1808,1935,2157,1512,1026,452
17171,1783,778,794,924,1155,1152,868,590,242
17173,9352,4676,4615,4739,5569,6144,4969,2842,1693
17175,2223,1128,925,1113,1325,1536,1343,769,584
17177,20363,10128,9637,9740,11633,13607,10278,6703,3312
17179,56965,24532,30075,30442,31713,33110,24778,14916,7013
17181,6854,3402,3663,3802,4358,4850,3689,2127,1049
17183,35781,15996,17877,16770,18444,19998,14884,8877,4071
17185,5040,2762,2604,2499,2730,3273,2393,1442,909
17187,8076,5050,3784,4009,4270,4654,3777,2444,1054
17189,5752,2836,2920,3149,3554,3747,2801,1711,1036
17191,6951,3271,3339,3635,3835,4358,3463,1875,1130
17193,5955,2905,3108,2790,3489,3824,3177,2036,1205
17195,26442,12591,12620,12969,14242,16301,12410,7400,3886
17197,318222,140067,143849,166370,173014,146066,96573,49736,22093
17199,29447,14153,16437,16470,16734,17443,13926,7743,3629
17201,138548,66149,70646,68461,74905,77591,56271,32801,15172
17203,17017,7676,7290,7843,9057,9756,6610,4116,2236
18001,19946,7440,7670,7299,7790,8064,6016,3435,2110
18003,180871,82499,90039,84323,85263,86556,59309,32494,16143
18005,37354,17011,20587,19502,19360,19592,14936,8363,3510
18007,3893,1684,1727,1801,2068,2213,1650,899,380
18009,5414,2564,2667,2603,2976,3399,2645,1749,654
18011,29617,10908,12705,14868,15978,14676,9543,5430,2341
18013,5858,2798,2582,3225,4119,5086,4007,1619,738
18015,8673,3949,3802,4677,4875,5355,4133,2373,1044
18017,18089,8992,8350,9185,9741,10078,7496,4571,2140
18019,50804,23080,29639,28325,27992,28798,20047,10372,4716
18021,12888,5839,6465,6430,6997,7538,5450,3070,1634
18023,16642,7241,7526,7826,7897,8309,6023,3893,1919
18025,4356,1945,2145,2195,2614,2840,2234,1125,424
18027,17323,7340,7379,6694,7453,7667,5640,3134,1633
18029,22321,10030,10576,11530,13481,13944,9560,5136,2074
18031,12486,5286,5812,5915,6863,6611,4859,3193,1142
18033,20657,9033,9898,9843,10989,10870,7605,4589,1834
18035,46191,46747,25349,24013,26540,27904,22458,13433,6202
18037,20200,8896,9078,9571,11277,11100,8018,4557,2194
18039,105276,43509,47766,46703,48002,46170,32706,18230,9141
18041,11164,5489,5128,5940,6164,7038,5378,2963,1549
18043,33796,16699,17405,17604,19570,19796,13461,7012,3568
18045,7281,3472,3374,3673,4119,4226,3446,2191,882
18047,10578,4472,4399,5365,5855,6255,4260,2173,1128
18049,10108,4546,4693,5207,5354,5911,4460,2610,1179
18051,14770,7135,7065,7429,8115,8630,6256,3910,1574
18053,27932,19075,13662,14568,16240,17711,13638,7784,4025
18055,14448,6858,7112,7345,8903,9096,7411,4081,1804
18057,139918,47423,60882,73382,70564,59613,38976,19468,8796
18059,33417,14232,15493,17503,19538,18112,13291,6722,2803
18061,17102,7319,8832,8630,10644,10612,7993,4047,1707
18063,71220,29176,33754,39170,38156,34509,23348,12632,5247
18065,20100,10194,10529,11364,12611,12777,10156,5856,2564
18067,37333,17440,18795,18779,21053,21984,17597,10119,4718
18069,15705,8631,8152,8210,9016,9292,6632,4271,1857
18071,20224,8815,10176,10835,10912,10787,8042,4768,1927
18073,15573,7468,7233,7469,8318,8550,6532,3577,1400
18075,10418,4603,4567,4597,5187,5221,4077,2430,1004
18077,13731,7760,7042,7528,8249,8879,6307,3489,1427
18079,13089,6000,5626,6719,7367,6952,5124,2768,1000
18081,68354,29425,34347,36576,35626,33915,24551,12400,6040
18083,17427,12074,9174,8732,9819,10814,8214,5062,1993
18085,35679,17514,17996,16937,18114,19393,13688,8136,2914
18087,21435,7721,7894,7555,7598,7992,6087,2995,1483
18089,234175,111196,116481,115580,120662,126965,87054,49942,23695
18091,47534,23268,25484,24649,27445,29194,20988,11415,4969
18093,21267,9735,10447,11288,12400,13068,10347,5924,2305
18095,55561,27916,29804,30544,32318,32479,25342,14808,6375
18097,453788,218520,281541,224818,221305,216460,136854,77940,36860
18099,22081,9953,9652,10072,11679,11492,8470,4969,2737
18101,4464,2160,2134,2254,2716,2878,2132,1223,492
18103,15505,8763,8507,8659,9004,9203,7224,3882,1708
18105,47510,73763,38820,28580,27625,29833,21149,12427,5496
18107,17188,9012,8298,8504,9674,9751,7416,4501,1820
18109,30891,13626,14314,15767,18848,18409,12904,6562,2553
18111,6030,2844,3043,3096,3428,3876,2936,1551,648
18113,23059,9920,10359,11187,11832,11991,8426,4396,2131
18115,2291,1124,1169,1272,1586,1752,1418,726,270
18117,8947,4046,4188,4177,4917,5162,4046,2306,833
18119,8505,3943,4125,4374,5635,6031,4442,2271,895
18121,7472,3702,4119,3896,4562,5101,3850,2204,800
18123,7920,4090,4370,4357,4670,5002,3684,1997,1245
18125,5607,2529,2535,2863,3164,3598,2659,1622,661
18127,70240,34499,37221,38161,39990,42386,28498,15008,6563
18129,11380,5431,5442,5699,6506,7352,5089,3171,1159
18131,5816,2542,2653,2898,3257,3550,2693,1660,627
18133,14411,10997,7820,8142,9385,9353,6738,4250,1528
18135,11901,5426,5218,5739,6539,6745,5336,3343,1609
18137,12675,5692,5765,6235,7125,7115,5395,3302,1307
18139,7713,3795,3758,3784,4444,4490,3520,2095,906
18141,125945,67105,66454,59932,63069,67919,46185,28089,14050
18143,11030,5194,5526,6020,6529,6550,5133,2527,1136
18145,20651,9116,10251,10255,12271,11773,8430,4966,2242
18147,8386,3783,3837,4261,5172,5357,4011,2177,944
18149,10399,4835,4969,5182,5620,6606,5056,2647,936
18151,14630,8477,6989,7495,8739,9592,7242,3930,1437
18153,8887,4558,5228,5219,5633,5366,4179,2264,1103
18155,4812,2025,2093,2330,2662,2665,2058,1056,609
18157,71700,78153,45847,36327,34417,34974,23592,13229,6416
18159,7129,3430,3112,3704,4363,4600,3695,1892,1156
18161,3095,1459,1343,1556,1911,1897,1616,807,274
18163,81795,46561,49979,41710,45604,49050,34145,19826,10985
18165,7206,3546,3260,3785,4059,4530,3526,2048,901
18167,45848,35001,26263,24611,25528,26862,20013,11310,5919
18169,14289,8159,6804,7149,7965,8899,6917,4593,2252
18171,3368,1620,1582,1806,2179,2232,1664,1181,384
18173,28915,11934,13104,14733,15691,16391,12314,6676,2490
18175,12489,5654,5689,6601,7318,7486,5296,2736,1249
18177,28601,14429,14018,14824,16100,17103,13122,7907,3887
18179,13416,5887,5989,5886,7022,7703,5655,3031,1831
18181,10917,5115,4986,5338,5851,6837,5193,3024,1492
18183,15189,7007,7188,7712,8716,9468,6828,3578,1769
19001,2741,1187,1315,1324,1639,1850,1370,1051,543
19003,1280,648,685,600,843,857,702,454,258
19005,5630,2594,2491,2693,3319,3830,2952,1923,901
19007,5167,2280,2541,2374,2863,3321,2664,1708,792
19009,2218,1099,948,1029,1357,1494,1211,820,549
19011,11247,4584,4436,5403,6533,6155,4367,2773,1288
19013,54627,41678,30868,27117,27013,31058,21554,13184,6560
19015,10781,4900,5844,5435,6076,6869,4431,2551,1624
19017,9285,6018,4639,4608,4946,5272,4278,2671,1335
19019,9841,3585,4366,4142,4682,4790,3640,2104,1140
19021,8585,4816,4241,3694,4203,4581,2576,1856,1235
19023,5584,2299,2591,2656,2991,3487,2696,1804,905
19025,3454,1819,1758,1729,1970,2354,1756,1318,719
19027,9155,4128,3994,3997,4837,5294,3760,2456,1847
19029,5651,2586,2562,2670,3225,3464,2840,1762,937
19031,8051,3296,3636,4122,4680,4986,3450,2276,1136
19033,18305,9235,9535,9300,11126,12832,9177,5762,3042
19035,5018,2371,2248,2390,2672,3502,2490,1704,1067
19037,5231,2342,2183,2251,2927,3378,2385,1379,828
19039,4268,2038,2044,1797,2256,2328,1748,1082,479
19041,7457,3426,3614,3550,3990,4757,3432,2155,1409
19043,6842,3106,3064,3152,3972,4795,3541,2274,1031
19045,22152,9905,10708,10562,12476,13114,9696,6205,2898
19047,8658,4047,3623,3389,4425,4003,3010,1917,955
19049,37517,11504,20082,19310,17022,14667,10250,5315,2829
19051,4350,1620,1643,1643,1855,2072,1563,1029,444
19053,2996,2685,1253,1324,1436,1805,1333,834,581
19055,8078,3588,3338,3719,4729,4876,3367,1934,1478
19057,18927,8778,9305,9361,9986,11379,8587,5079,2678
19059,6366,2756,3207,3412,3858,4973,3865,2433,1134
19061,40978,21822,22118,18759,22434,23484,16277,10717,4689
19063,3957,2320,1966,2036,2148,2656,1839,1316,715
19065,7997,4683,3842,3525,4647,5076,4014,2552,1287
19067,7057,3333,2953,3354,3833,4431,3694,2165,1212
19069,4534,1880,2052,2266,2272,2777,1940,1359,676
19071,2596,1140,1065,1308,1466,1769,1305,965,422
19073,3542,1487,1546,1580,1990,2281,1659,1075,709
19075,4811,1988,2130,2403,2615,2853,2088,1508,673
19077,4022,1633,1630,1908,2364,2638,2000,1369,561
19079,6980,2864,3189,3397,3867,4044,2996,1961,1177
19081,4545,1959,2044,2199,2631,2999,2119,1293,814
19083,7051,3491,3515,3131,3934,4607,3256,2378,1246
19085,5407,2456,2407,2638,3276,3471,2443,1578,748
19087,7991,3984,4111,3808,4691,4596,3534,2073,1151
19089,4342,1713,1905,1853,2153,2314,1796,1220,674
19091,3802,1667,1809,1695,2104,2356,1657,1319,571
19093,2655,1097,1224,1104,1386,1651,1223,852,579
19095,6826,2979,3168,3442,4113,4216,2854,2194,947
19097,8214,3789,3662,4001,4917,5211,4039,2509,1230
19099,15833,7287,8100,8058,9481,9654,7193,4448,2063
19101,7073,4099,4488,4076,3405,5730,3797,1834,907
19103,50943,55094,38507,28231,25744,27287,17050,9150,4710
19105,8324,3574,4293,4346,5130,5335,4169,2283,1267
19107,4156,1799,1838,1846,2290,2549,1900,1351,592
19109,6142,2893,2656,2565,3464,4050,2942,2326,1103
19111,14760,7253,7565,7409,9192,9598,7232,3784,2144
19113,96735,47226,53500,50362,50846,51422,35210,21302,9483
19115,4666,2166,2151,2418,2774,2685,1907,1159,550
19117,3675,1631,1522,1649,2049,2303,1872,1266,511
19119,5519,2059,2174,2337,2296,2711,1818,1320,721
19121,7182,2473,2942,3544,3984,3947,2760,1305,1103
19123,9558,4666,4942,4735,5015,5491,3961,2341,1449
19125,15065,7784,6798,7016,7719,8122,5900,3826,1498
19127,20136,9086,9616,8586,9548,10684,7689,4979,2466
19129,6239,2703,2660,3046,3776,4113,2618,1358,660
19131,4662,2148,1933,1885,2658,2727,2070,1679,802
19133,3523,1720,1697,1752,2050,2395,1939,1531,624
19135,3716,1701,1549,1697,1887,2201,1694,1015,510
19137,4264,1955,1751,2152,2432,2942,2175,1442,718
19139,20662,8821,9978,9564,10217,10732,7613,4356,2016
19141,6074,2832,2788,2886,3292,3686,2594,2146,1004
19143,2535,1175,1116,1188,1480,1583,1139,738,494
19145,6363,3307,3512,3507,3641,4463,3204,2277,930
19147,3773,1896,1755,1718,1989,2271,1662,1222,797
19149,11575,4614,4631,5096,5937,6440,4539,2833,1585
19151,2667,1301,1112,1114,1560,1794,1327,930,565
19153,215183,93969,128102,112424,107948,102528,68024,36854,17186
19155,42993,20392,22006,20801,23087,24165,16929,9657,5282
19157,7091,5431,3255,3408,3998,4435,3585,2348,1148
19159,2037,804,829,796,959,1149,1012,716,456
19161,4004,1939,1732,1761,2193,2687,1904,1524,863
19163,77619,34882,42542,39301,40833,42484,28808,15666,8052
19165,5179,2263,2041,2282,3160,3150,2447,1701,1100
19167,16242,9440,7198,6699,6518,7337,4950,3613,1868
19169,31067,50841,21673,16339,15806,17442,11941,7582,3553
19171,7324,3206,2988,3312,4151,4236,3170,2014,1272
19173,2387,1066,1147,1212,1244,1481,1146,739,418
19175,5717,2944,2779,2754,2914,3363,2563,1612,841
19177,3037,1250,1302,1340,1709,1910,1439,1010,344
19179,15949,8219,8810,8056,8660,9747,6764,4264,2007
19181,20697,9524,8961,10016,10990,10819,7755,4249,1881
19183,9924,4006,4346,4344,5150,5402,3934,2770,1265
19185,2455,981,1050,968,1217,1371,1102,792,443
19187,15851,9495,8505,7780,8734,10178,6898,4155,2234
19189,4532,2288,2091,2342,2384,3089,2058,1438,940
19191,7134,5824,3741,3660,4742,5304,3632,2479,1301
19193,55444,26396,27395,25704,25308,26596,18475,10616,5077
19195,2834,1595,1368,1443,1799,1990,1443,910,473
19197,5481,2327,2251,2625,2929,3338,2386,1653,1092
20001,5604,2776,2569,2669,2745,3355,2647,1441,944
20003,3736,1396,1644,1675,1763,1963,1754,1127,465
20005,7990,5359,3641,3603,4069,4108,3165,1981,954
20007,1941,850,1020,773,1033,1272,1055,619,253
20009,13243,6564,6365,5855,6388,7738,5423,3833,1784
20011,7320,3677,3292,3059,3409,3886,2962,1972,903
20013,4225,1609,1816,1696,2086,2506,1894,1132,547
20015,31133,13335,13786,14599,15425,16196,10313,6448,2849
20017,1066,508,424,506,548,729,625,352,196
20019,1276,686,623,611,776,984,843,570,258
20021,10102,4139,4580,4958,5533,5584,4519,2453,1178
20023,1101,555,466,463,470,734,600,413,259
20025,804,312,359,320,394,483,337,242,173
20027,4104,1564,1799,1858,1941,2402,1927,1311,586
20029,4004,2629,1927,1717,2191,2395,1958,1415,698
20031,3119,1333,1386,1559,1816,2052,1583,854,460
20033,781,359,289,404,331,587,473,265,119
20035,16553,8906,8200,7626,7840,8698,6448,3953,2161
20037,16530,14962,9075,7890,8020,8126,6403,4137,1787
20039,1056,530,485,461,603,931,628,483,380
20041,8692,3600,4180,4303,4559,5044,3748,2312,1361
20043,2865,2054,1559,1503,1603,1973,1423,715,465
20045,42969,55113,31162,23805,22355,22719,15680,8253,4171
20047,1174,547,455,525,611,747,528,369,182
20049,928,397,540,446,561,704,628,444,184
20051,13031,11657,7674,5851,6183,6847,4764,3454,1301
20053,2143,1164,1325,1158,1374,1558,1197,704,396
20055,20951,9035,9493,7842,8576,7714,5043,2663,1294
20057,20585,8397,9270,7947,8069,7042,4725,2627,1347
20059,12625,5687,5912,5679,6452,6628,5132,2583,1377
20061,20101,12091,13019,7434,5257,4850,4135,2286,1116
20063,897,337,447,370,495,604,461,315,213
20065,872,453,478,390,564,748,562,419,177
20067,4753,1742,2015,1964,1752,1969,1412,603,346
20069,2882,1180,1093,1236,1212,1242,949,560,216
20071,468,279,225,157,340,324,220,170,102
20073,2486,1171,1041,1146,1453,1809,1439,982,351
20075,1279,513,563,425,572,519,280,127,157
20077,2408,1036,1099,1024,1132,1534,1064,743,362
20079,17062,7691,7896,7708,7806,8818,6433,4447,2353
20081,1840,845,634,801,758,897,633,334,169
20083,572,201,253,249,337,428,291,243,108
20085,5775,2328,2411,2550,3015,3220,2421,1411,580
20087,7775,3119,3282,3677,5030,5061,3670,2071,862
20089,1015,520,446,450,561,862,641,561,166
20091,263967,109249,143151,139169,137158,133184,88938,47171,24347
20093,1882,682,812,779,778,835,567,325,164
20095,3239,1400,1472,1501,1811,2044,1563,1205,458
20097,945,686,421,372,502,611,391,296,140
20099,9550,4699,4630,4196,5336,5505,4194,2227,1343
20101,751,364,285,396,387,415,301,283,94
20103,35202,15867,18336,19878,19043,18487,12618,7055,2473
20105,1213,583,461,522,635,845,588,424,227
20107,4174,1683,1694,2204,2309,2538,2191,971,604
20109,1086,494,485,505,498,679,439,339,231
20111,15103,12972,8038,7046,7303,8327,5527,3295,1816
20113,13489,6589,6536,6163,7153,7754,5599,3675,2306
20115,4692,2712,1932,2134,2625,3016,2477,1553,998
20117,4011,1669,1860,1658,2139,2569,1787,1252,864
20119,1718,831,691,699,869,877,579,522,252
20121,17169,6831,7072,7970,9406,8923,6554,3662,1660
20123,2727,1557,1172,1199,1348,1588,1369,858,539
20125,15722,8062,7558,6993,8118,9056,7343,4253,1995
20127,2286,1098,1074,1010,1391,1655,1294,880,435
20129,1194,980,467,572,759,680,488,358,173
20131,4444,1792,1713,1751,2159,2170,1586,1234,827
20133,8119,3637,3604,3467,3960,4444,3302,1972,1123
20135,1122,430,581,427,625,697,501,501,242
20137,1952,1181,1232,1224,1530,1398,1213,555,565
20139,6586,2694,2600,3108,3806,4119,2883,1527,832
20141,1332,567,619,572,733,901,697,525,316
20143,2343,1026,973,1139,1295,1400,1056,609,352
20145,2799,1453,1766,1505,1992,2083,1598,1064,374
20147,2185,1050,927,937,1132,1418,1078,682,371
20149,11320,3961,5008,4811,4902,4932,3565,1907,933
20151,4459,2396,2141,1925,1989,2536,1650,1342,514
